,tag,Strain,time,drug,value,S_I_R,MIC,exp,S_I_R2,n_strains,use,subset_of_strains_used,num_of_mic_used,comment
1442,KpMero4_R09up_KPN_02342_0.97,RB563,NA,mero,2.022301418,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1443,KpMero4_R09up_KPN_02342_0.97,RB570,NA,mero,2.190146139,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1444,KpMero4_R09up_KPN_02342_0.97,RB409,NA,mero,1.164429404,S,0.12,KpMero,S,1,,,,
1445,KpMero4_R09up_KPN_02342_0.97,RB402,NA,mero,0.092530236,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1446,KpMero4_R09up_KPN_02342_0.97,RB552,NA,mero,-0.154714394,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1447,KpMero4_R10up_KPN_00833_0.97,RB279.a,NA,mero,4.096974539,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1448,KpMero4_R10up_KPN_00833_0.97,RB279.b,NA,mero,3.923487563,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1449,KpMero4_R10up_KPN_00833_0.97,RB540,NA,mero,3.612891923,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1450,KpMero4_R10up_KPN_00833_0.97,RB563,NA,mero,4.553152873,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1451,KpMero4_R10up_KPN_00833_0.97,RB570,NA,mero,2.748902395,S,0.06,KpMero,S,5,use,"279.a, 279.b",used 2/5,
1452,KpMero4_R10up_KPN_00833_0.97,RB409,NA,mero,2.248038,S,0.12,KpMero,S,1,,,,
1453,KpMero4_R10up_KPN_00833_0.97,RB402,NA,mero,0.509721952,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1454,KpMero4_R10up_KPN_00833_0.97,RB552,NA,mero,0.045864476,R,64,KpMero,R,2,use,"402, 552",used 2/2,
1455,KpMero4_R01up_KPN_01226_0.97,RB279.a,NA,pip,-0.485759637,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1456,KpMero4_R01up_KPN_01226_0.97,RB279.b,NA,pip,-0.460075112,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1457,KpMero4_R01up_KPN_01226_0.97,RB540,NA,pip,-0.736031341,S,8,KpPip,S,1,,,,
1458,KpMero4_R01up_KPN_01226_0.97,RB563,NA,pip,0.081876035,S,16,KpPip,S,1,,,,
1459,KpMero4_R01up_KPN_01226_0.97,RB570,NA,pip,0.446385646,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1460,KpMero4_R01up_KPN_01226_0.97,RB409,NA,pip,-0.502693598,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1461,KpMero4_R01up_KPN_01226_0.97,RB402,NA,pip,0.150298386,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1462,KpMero4_R01up_KPN_01226_0.97,RB552,NA,pip,0.430944954,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1463,KpMero4_R02up_KPN_01107_0.97,RB279.a,NA,pip,1.292472123,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1464,KpMero4_R02up_KPN_01107_0.97,RB279.b,NA,pip,1.427173557,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1465,KpMero4_R02up_KPN_01107_0.97,RB540,NA,pip,1.184296034,S,8,KpPip,S,1,,,,
1466,KpMero4_R02up_KPN_01107_0.97,RB563,NA,pip,0.339800262,S,16,KpPip,S,1,,,,
1467,KpMero4_R02up_KPN_01107_0.97,RB570,NA,pip,0.254463279,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1468,KpMero4_R02up_KPN_01107_0.97,RB409,NA,pip,-0.120544348,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1469,KpMero4_R02up_KPN_01107_0.97,RB402,NA,pip,-0.884398203,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1470,KpMero4_R02up_KPN_01107_0.97,RB552,NA,pip,0.073335361,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1471,KpMero4_R03up_KPN_02345_0.95,RB279.a,NA,pip,0.886087076,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1472,KpMero4_R03up_KPN_02345_0.95,RB279.b,NA,pip,0.420420434,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1473,KpMero4_R03up_KPN_02345_0.95,RB540,NA,pip,0.611718119,S,8,KpPip,S,1,,,,
1474,KpMero4_R03up_KPN_02345_0.95,RB563,NA,pip,0.651813758,S,16,KpPip,S,1,,,,
1475,KpMero4_R03up_KPN_02345_0.95,RB570,NA,pip,-0.499090361,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1476,KpMero4_R03up_KPN_02345_0.95,RB409,NA,pip,0.112099109,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1477,KpMero4_R03up_KPN_02345_0.95,RB402,NA,pip,-0.261167184,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1478,KpMero4_R03up_KPN_02345_0.95,RB552,NA,pip,0.278721182,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1479,KpMero4_R04up_KPN_02742_0.97,RB279.a,NA,pip,1.340203894,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1480,KpMero4_R04up_KPN_02742_0.97,RB279.b,NA,pip,1.10333287,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1481,KpMero4_R04up_KPN_02742_0.97,RB540,NA,pip,1.801793738,S,8,KpPip,S,1,,,,
1482,KpMero4_R04up_KPN_02742_0.97,RB563,NA,pip,0.940801715,S,16,KpPip,S,1,,,,
1483,KpMero4_R04up_KPN_02742_0.97,RB570,NA,pip,-0.908454844,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1484,KpMero4_R04up_KPN_02742_0.97,RB409,NA,pip,-0.643006244,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1485,KpMero4_R04up_KPN_02742_0.97,RB402,NA,pip,0.147850841,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1486,KpMero4_R04up_KPN_02742_0.97,RB552,NA,pip,-0.108695321,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1487,KpMero4_R05dn_KPN_02241_0.92,RB279.a,NA,pip,-0.723715975,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1488,KpMero4_R05dn_KPN_02241_0.92,RB279.b,NA,pip,-2.230716496,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1489,KpMero4_R05dn_KPN_02241_0.92,RB540,NA,pip,-2.789553691,S,8,KpPip,S,1,,,,
1490,KpMero4_R05dn_KPN_02241_0.92,RB563,NA,pip,0.758043751,S,16,KpPip,S,1,,,,
1491,KpMero4_R05dn_KPN_02241_0.92,RB570,NA,pip,-0.315363725,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1492,KpMero4_R05dn_KPN_02241_0.92,RB409,NA,pip,-0.452760016,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1493,KpMero4_R05dn_KPN_02241_0.92,RB402,NA,pip,0.926299406,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1494,KpMero4_R05dn_KPN_02241_0.92,RB552,NA,pip,0.743210401,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1495,KpMero4_R06up_KPN_03358_0.92,RB279.a,NA,pip,0.236249795,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1496,KpMero4_R06up_KPN_03358_0.92,RB279.b,NA,pip,0.14561221,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1497,KpMero4_R06up_KPN_03358_0.92,RB540,NA,pip,0.657357004,S,8,KpPip,S,1,,,,
1498,KpMero4_R06up_KPN_03358_0.92,RB563,NA,pip,-0.095538446,S,16,KpPip,S,1,,,,
1499,KpMero4_R06up_KPN_03358_0.92,RB570,NA,pip,0.088213269,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1500,KpMero4_R06up_KPN_03358_0.92,RB409,NA,pip,-0.257981658,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1501,KpMero4_R06up_KPN_03358_0.92,RB402,NA,pip,0.12257062,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1502,KpMero4_R06up_KPN_03358_0.92,RB552,NA,pip,0.454093855,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1503,KpMero4_R07up_KPN_03934_0.92,RB279.a,NA,pip,0.155520001,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1504,KpMero4_R07up_KPN_03934_0.92,RB279.b,NA,pip,1.26687643,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1505,KpMero4_R07up_KPN_03934_0.92,RB540,NA,pip,0.832226822,S,8,KpPip,S,1,,,,
1506,KpMero4_R07up_KPN_03934_0.92,RB563,NA,pip,-0.146360408,S,16,KpPip,S,1,,,,
1507,KpMero4_R07up_KPN_03934_0.92,RB570,NA,pip,0.051619934,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1508,KpMero4_R07up_KPN_03934_0.92,RB409,NA,pip,-0.006884424,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1509,KpMero4_R07up_KPN_03934_0.92,RB402,NA,pip,-0.494917739,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1510,KpMero4_R07up_KPN_03934_0.92,RB552,NA,pip,0.166188574,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1511,KpMero4_R08dn_KPN_00868_0.92,RB279.a,NA,pip,-3.646582708,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1512,KpMero4_R08dn_KPN_00868_0.92,RB279.b,NA,pip,-3.992114172,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1513,KpMero4_R08dn_KPN_00868_0.92,RB540,NA,pip,-4.337016942,S,8,KpPip,S,1,,,,
1514,KpMero4_R08dn_KPN_00868_0.92,RB563,NA,pip,1.05249111,S,16,KpPip,S,1,,,,
1515,KpMero4_R08dn_KPN_00868_0.92,RB570,NA,pip,1.104765626,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1516,KpMero4_R08dn_KPN_00868_0.92,RB409,NA,pip,-1.797351695,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1517,KpMero4_R08dn_KPN_00868_0.92,RB402,NA,pip,1.723614656,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1518,KpMero4_R08dn_KPN_00868_0.92,RB552,NA,pip,0.173927594,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1519,KpMero4_R09up_KPN_02342_0.97,RB279.a,NA,pip,0.026739846,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1520,KpMero4_R09up_KPN_02342_0.97,RB279.b,NA,pip,-0.444393066,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1521,KpMero4_R09up_KPN_02342_0.97,RB540,NA,pip,0.5743054,S,8,KpPip,S,1,,,,
1522,KpMero4_R09up_KPN_02342_0.97,RB563,NA,pip,0.558472137,S,16,KpPip,S,1,,,,
1523,KpMero4_R09up_KPN_02342_0.97,RB570,NA,pip,-0.011989737,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1524,KpMero4_R09up_KPN_02342_0.97,RB409,NA,pip,-0.471584699,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1525,KpMero4_R09up_KPN_02342_0.97,RB402,NA,pip,-0.023134218,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1526,KpMero4_R09up_KPN_02342_0.97,RB552,NA,pip,0.09966126,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1527,KpMero4_R10up_KPN_00833_0.97,RB279.a,NA,pip,1.595136919,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1528,KpMero4_R10up_KPN_00833_0.97,RB279.b,NA,pip,0.759134752,S,4,KpPip,S,2,use,"279.a, 279.b",used 2/2,
1529,KpMero4_R10up_KPN_00833_0.97,RB540,NA,pip,1.209596403,S,8,KpPip,S,1,,,,
1530,KpMero4_R10up_KPN_00833_0.97,RB563,NA,pip,0.565398673,S,16,KpPip,S,1,,,,
1531,KpMero4_R10up_KPN_00833_0.97,RB570,NA,pip,0.112575493,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1532,KpMero4_R10up_KPN_00833_0.97,RB409,NA,pip,-0.430206168,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1533,KpMero4_R10up_KPN_00833_0.97,RB402,NA,pip,0.024095679,R,256,KpPip,R,4,use,"402, 552",used 2/4,
1534,KpMero4_R10up_KPN_00833_0.97,RB552,NA,pip,0.166166618,R,256,KpPip,R,4,use,"402, 552",used 2/4,
